"state","name","city","country","lat","lng","description","wndfinder_link","stat[]"
"true","Lake St","Miller","Michigan (USA)","42.5493","","No beach, but a grassy area. Launch from here but be careful with the power lines near by.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us293","[{:month=>1, :stat=>67}, {:month=>2, :stat=>60}, {:month=>3, :stat=>62}, {:month=>4, :stat=>64}, {:month=>5, :stat=>52}, {:month=>6, :stat=>47}, {:month=>7, :stat=>40}, {:month=>8, :stat=>41}, {:month=>9, :stat=>35}, {:month=>10, :stat=>64}, {:month=>11, :stat=>71}, {:month=>12, :stat=>71}]"
"true","Mille Lacs ","Brainerd, Wahkon, Isle","Minnesota (USA)","46.1492","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us597","[{:month=>1, :stat=>7}, {:month=>2, :stat=>7}, {:month=>3, :stat=>14}, {:month=>4, :stat=>20}, {:month=>5, :stat=>14}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>10}, {:month=>9, :stat=>13}, {:month=>10, :stat=>14}, {:month=>11, :stat=>18}, {:month=>12, :stat=>13}]"
"true","Grindstone Lake ","Sandstone","Minnesota (USA)","46.1233","","Not any beaches. Getting onto the lake is a difficult and you'll have to do some swimming and launch from the water unless you know someone who lives on the lake.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us597","[{:month=>1, :stat=>7}, {:month=>2, :stat=>7}, {:month=>3, :stat=>14}, {:month=>4, :stat=>20}, {:month=>5, :stat=>14}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>10}, {:month=>9, :stat=>13}, {:month=>10, :stat=>14}, {:month=>11, :stat=>18}, {:month=>12, :stat=>13}]"
"true","Mille Lacs ","Brainerd, Garrison, Malmo","Minnesota (USA)","46.3347","","Malmo Memorial Park, just south of the town, provides a huge grassy rigging area out of the wind, shade and easy water access.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us597","[{:month=>1, :stat=>7}, {:month=>2, :stat=>7}, {:month=>3, :stat=>14}, {:month=>4, :stat=>20}, {:month=>5, :stat=>14}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>10}, {:month=>9, :stat=>13}, {:month=>10, :stat=>14}, {:month=>11, :stat=>18}, {:month=>12, :stat=>13}]"
"true","Mille Lacs ","Brainerd, Garrison, Malmo","Minnesota (USA)","46.3665","","Long, but narrow sandy beach with enough room to rig many kites in the summer time.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us597","[{:month=>1, :stat=>7}, {:month=>2, :stat=>7}, {:month=>3, :stat=>14}, {:month=>4, :stat=>20}, {:month=>5, :stat=>14}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>10}, {:month=>9, :stat=>13}, {:month=>10, :stat=>14}, {:month=>11, :stat=>18}, {:month=>12, :stat=>13}]"
"true","Mille Lacs ","Brainerd, Malmo","Minnesota (USA)","46.3658","","Twenty feet of sand and rocks. Then trees. Rig on the sand and walk away from shore to launch. The road is just behind the beach, and drops off into swaps on the opposite side. Best to stay way out, especially on onshore days, which tend to give the best riding.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us597","[{:month=>1, :stat=>7}, {:month=>2, :stat=>7}, {:month=>3, :stat=>14}, {:month=>4, :stat=>20}, {:month=>5, :stat=>14}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>10}, {:month=>9, :stat=>13}, {:month=>10, :stat=>14}, {:month=>11, :stat=>18}, {:month=>12, :stat=>13}]"
"true","Mille Lacs ","Brainerd, Garrison, Malmo","Minnesota (USA)","46.2496","","Sandy beach. Be careful when launching and landing, since it is a resort and not public.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us597","[{:month=>1, :stat=>7}, {:month=>2, :stat=>7}, {:month=>3, :stat=>14}, {:month=>4, :stat=>20}, {:month=>5, :stat=>14}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>10}, {:month=>9, :stat=>13}, {:month=>10, :stat=>14}, {:month=>11, :stat=>18}, {:month=>12, :stat=>13}]"
"true","Mille Lacs ","Brainerd, Wahkon, Bayview","Minnesota (USA)","46.1356","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us597","[{:month=>1, :stat=>7}, {:month=>2, :stat=>7}, {:month=>3, :stat=>14}, {:month=>4, :stat=>20}, {:month=>5, :stat=>14}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>10}, {:month=>9, :stat=>13}, {:month=>10, :stat=>14}, {:month=>11, :stat=>18}, {:month=>12, :stat=>13}]"
"true","Mille Lacs ","Brainerd, Garrison","Minnesota (USA)","46.2893","","Miles of shallow sandy beach. Lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us597","[{:month=>1, :stat=>7}, {:month=>2, :stat=>7}, {:month=>3, :stat=>14}, {:month=>4, :stat=>20}, {:month=>5, :stat=>14}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>10}, {:month=>9, :stat=>13}, {:month=>10, :stat=>14}, {:month=>11, :stat=>18}, {:month=>12, :stat=>13}]"
"true","Mille Lacs ","Brainerd, Garrison, Vineland","Minnesota (USA)","46.1593","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us597","[{:month=>1, :stat=>7}, {:month=>2, :stat=>7}, {:month=>3, :stat=>14}, {:month=>4, :stat=>20}, {:month=>5, :stat=>14}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>10}, {:month=>9, :stat=>13}, {:month=>10, :stat=>14}, {:month=>11, :stat=>18}, {:month=>12, :stat=>13}]"
"true","Cannon Lake ","Faribault","Minnesota (USA)","44.2596","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us597","[{:month=>1, :stat=>7}, {:month=>2, :stat=>7}, {:month=>3, :stat=>14}, {:month=>4, :stat=>20}, {:month=>5, :stat=>14}, {:month=>6, :stat=>12}, {:month=>7, :stat=>8}, {:month=>8, :stat=>10}, {:month=>9, :stat=>13}, {:month=>10, :stat=>14}, {:month=>11, :stat=>18}, {:month=>12, :stat=>13}]"
"true","Silver Slipper Casino ","Waveland, Lakeshore","Mississippi (USA)","30.2437","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us503","[{:month=>1, :stat=>30}, {:month=>2, :stat=>34}, {:month=>3, :stat=>39}, {:month=>4, :stat=>46}, {:month=>5, :stat=>36}, {:month=>6, :stat=>21}, {:month=>7, :stat=>12}, {:month=>8, :stat=>18}, {:month=>9, :stat=>18}, {:month=>10, :stat=>28}, {:month=>11, :stat=>32}, {:month=>12, :stat=>32}]"
"true","Henderson Point ","Gulfport","Mississippi (USA)","30.3035","","The beach is very wide, maybe 50 yards or so and stretches for miles. You can do very long downwinders here if it is blowing the right direction.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us503","[{:month=>1, :stat=>30}, {:month=>2, :stat=>34}, {:month=>3, :stat=>39}, {:month=>4, :stat=>46}, {:month=>5, :stat=>36}, {:month=>6, :stat=>21}, {:month=>7, :stat=>12}, {:month=>8, :stat=>18}, {:month=>9, :stat=>18}, {:month=>10, :stat=>28}, {:month=>11, :stat=>32}, {:month=>12, :stat=>32}]"
"true","Kelly Ave ","Gulfport","Mississippi (USA)","30.3716","","Wide (150+ feet) soft white sandy beach for 25 miles. Very few beach tourists.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us88","[{:month=>1, :stat=>24}, {:month=>2, :stat=>24}, {:month=>3, :stat=>32}, {:month=>4, :stat=>35}, {:month=>5, :stat=>29}, {:month=>6, :stat=>14}, {:month=>7, :stat=>7}, {:month=>8, :stat=>10}, {:month=>9, :stat=>14}, {:month=>10, :stat=>19}, {:month=>11, :stat=>23}, {:month=>12, :stat=>25}]"
"true","Nicholson Ave ","Waveland","Mississippi (USA)","30.2891","","The sandy beach can get small on high tide. At low tide lots of space, then the wave breakers are not problem at all. The N Beach Blvd goes along the beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us503","[{:month=>1, :stat=>30}, {:month=>2, :stat=>34}, {:month=>3, :stat=>39}, {:month=>4, :stat=>46}, {:month=>5, :stat=>36}, {:month=>6, :stat=>21}, {:month=>7, :stat=>12}, {:month=>8, :stat=>18}, {:month=>9, :stat=>18}, {:month=>10, :stat=>28}, {:month=>11, :stat=>32}, {:month=>12, :stat=>32}]"
"true","Biloxi ","Biloxi","Mississippi (USA)","30.3927","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us90","[{:month=>1, :stat=>24}, {:month=>2, :stat=>21}, {:month=>3, :stat=>29}, {:month=>4, :stat=>29}, {:month=>5, :stat=>28}, {:month=>6, :stat=>22}, {:month=>7, :stat=>15}, {:month=>8, :stat=>18}, {:month=>9, :stat=>17}, {:month=>10, :stat=>16}, {:month=>11, :stat=>20}, {:month=>12, :stat=>20}]"
"true","Pass Christian East Beach ","Pass Christian","Mississippi (USA)","30.3279","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us503","[{:month=>1, :stat=>30}, {:month=>2, :stat=>34}, {:month=>3, :stat=>39}, {:month=>4, :stat=>46}, {:month=>5, :stat=>36}, {:month=>6, :stat=>21}, {:month=>7, :stat=>12}, {:month=>8, :stat=>18}, {:month=>9, :stat=>18}, {:month=>10, :stat=>28}, {:month=>11, :stat=>32}, {:month=>12, :stat=>32}]"
"true","Smithville Lake ","Smithville","Missouri (USA)","39.4106","","The areas to launch from are really on all sides of the lake. The best spot is the Marina grass field located on the west side of the lake near the golf course. The marina is right there and has a full service bar and grill, live music, and great service. After having been to many of the lakes in the region this spot has been voted # 1 by the local kiters due to the great launch and recovery spots (sailboat cove - which is down wind on a S/SW wind).","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us596","[{:month=>1, :stat=>2}, {:month=>2, :stat=>1}, {:month=>3, :stat=>2}, {:month=>4, :stat=>2}, {:month=>5, :stat=>1}, {:month=>6, :stat=>1}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>1}, {:month=>10, :stat=>2}, {:month=>11, :stat=>2}, {:month=>12, :stat=>2}]"
"true","Smithville Lake ","Smithville","Missouri (USA)","39.4068","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us596","[{:month=>1, :stat=>2}, {:month=>2, :stat=>1}, {:month=>3, :stat=>2}, {:month=>4, :stat=>2}, {:month=>5, :stat=>1}, {:month=>6, :stat=>1}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>1}, {:month=>10, :stat=>2}, {:month=>11, :stat=>2}, {:month=>12, :stat=>2}]"
"true","Smithville Lake ","Smithville","Missouri (USA)","39.3952","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us596","[{:month=>1, :stat=>2}, {:month=>2, :stat=>1}, {:month=>3, :stat=>2}, {:month=>4, :stat=>2}, {:month=>5, :stat=>1}, {:month=>6, :stat=>1}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>1}, {:month=>10, :stat=>2}, {:month=>11, :stat=>2}, {:month=>12, :stat=>2}]"
"true","Smithville Lake ","Paradise","Missouri (USA)","39.4286","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us596","[{:month=>1, :stat=>2}, {:month=>2, :stat=>1}, {:month=>3, :stat=>2}, {:month=>4, :stat=>2}, {:month=>5, :stat=>1}, {:month=>6, :stat=>1}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>1}, {:month=>10, :stat=>2}, {:month=>11, :stat=>2}, {:month=>12, :stat=>2}]"
"true","Longview Lake ","Grandview","Missouri (USA)","38.9207","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us595","[{:month=>1, :stat=>11}, {:month=>2, :stat=>14}, {:month=>3, :stat=>32}, {:month=>4, :stat=>28}, {:month=>5, :stat=>15}, {:month=>6, :stat=>13}, {:month=>7, :stat=>7}, {:month=>8, :stat=>4}, {:month=>9, :stat=>8}, {:month=>10, :stat=>11}, {:month=>11, :stat=>16}, {:month=>12, :stat=>19}]"
"true","Canyon Ferry Lake ","Townsend, Canyon Ferry","Montana (USA)","46.5135","","The point at Helgate campground varies from soft sand to small rocks, with very large launching area and the largest campground in Montana.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us599","[{:month=>1, :stat=>11}, {:month=>2, :stat=>12}, {:month=>3, :stat=>17}, {:month=>4, :stat=>17}, {:month=>5, :stat=>13}, {:month=>6, :stat=>7}, {:month=>7, :stat=>7}, {:month=>8, :stat=>8}, {:month=>9, :stat=>9}, {:month=>10, :stat=>13}, {:month=>11, :stat=>16}, {:month=>12, :stat=>16}]"
"true","Canyon Ferry Lake ","Canyon Ferry","Montana (USA)","46.6466","","The point at Magpie Bay is excellent soft sand.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us599","[{:month=>1, :stat=>11}, {:month=>2, :stat=>12}, {:month=>3, :stat=>17}, {:month=>4, :stat=>17}, {:month=>5, :stat=>13}, {:month=>6, :stat=>7}, {:month=>7, :stat=>7}, {:month=>8, :stat=>8}, {:month=>9, :stat=>9}, {:month=>10, :stat=>13}, {:month=>11, :stat=>16}, {:month=>12, :stat=>16}]"
"true","Daily Lake ","Bozeman, Livingston","Montana (USA)","45.2621","","Sand and grass. Look out for rocks. Not suited for beginners.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us599","[{:month=>1, :stat=>11}, {:month=>2, :stat=>12}, {:month=>3, :stat=>17}, {:month=>4, :stat=>17}, {:month=>5, :stat=>13}, {:month=>6, :stat=>7}, {:month=>7, :stat=>7}, {:month=>8, :stat=>8}, {:month=>9, :stat=>9}, {:month=>10, :stat=>13}, {:month=>11, :stat=>16}, {:month=>12, :stat=>16}]"
"false","Lake Koocanusa ","Libby","Montana (USA)","48.4876","","Big flat beaches in early season before they raise the lake level. Rocky (Gorge style) launch in mid to late summer. Stay upwind or have boat support, downwinders are possible with a car pickup.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us598","[{:month=>1, :stat=>1}, {:month=>2, :stat=>10}, {:month=>3, :stat=>5}, {:month=>4, :stat=>5}, {:month=>5, :stat=>1}, {:month=>6, :stat=>3}, {:month=>7, :stat=>1}, {:month=>8, :stat=>3}, {:month=>9, :stat=>6}, {:month=>10, :stat=>17}, {:month=>11, :stat=>5}]"
"false","Deadmans Basin ","Barber","Montana (USA)","46.3431","","The best time usually is in the summer when the water level is down, which gives a lot of room for launch. A few scattered pebbles along the shore but nothing to bad.","",""
"true","Canyon Ferry Lake ","Canyon Ferry","Montana (USA)","46.6491","","The beach at Kim's Marina is rocky, but with ample room for launching.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us599","[{:month=>1, :stat=>11}, {:month=>2, :stat=>12}, {:month=>3, :stat=>17}, {:month=>4, :stat=>17}, {:month=>5, :stat=>13}, {:month=>6, :stat=>7}, {:month=>7, :stat=>7}, {:month=>8, :stat=>8}, {:month=>9, :stat=>9}, {:month=>10, :stat=>13}, {:month=>11, :stat=>16}, {:month=>12, :stat=>16}]"
"true","Georgetown Lake ","Butte, Anaconda","Montana (USA)","46.1769","","Little bit of sand, but lots of grass.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us599","[{:month=>1, :stat=>11}, {:month=>2, :stat=>12}, {:month=>3, :stat=>17}, {:month=>4, :stat=>17}, {:month=>5, :stat=>13}, {:month=>6, :stat=>7}, {:month=>7, :stat=>7}, {:month=>8, :stat=>8}, {:month=>9, :stat=>9}, {:month=>10, :stat=>13}, {:month=>11, :stat=>16}, {:month=>12, :stat=>16}]"
"true","Ennis Lake ","Ennis, McAllister","Montana (USA)","45.4309","","Around the lake several, small accesses to the water.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us599","[{:month=>1, :stat=>11}, {:month=>2, :stat=>12}, {:month=>3, :stat=>17}, {:month=>4, :stat=>17}, {:month=>5, :stat=>13}, {:month=>6, :stat=>7}, {:month=>7, :stat=>7}, {:month=>8, :stat=>8}, {:month=>9, :stat=>9}, {:month=>10, :stat=>13}, {:month=>11, :stat=>16}, {:month=>12, :stat=>16}]"
"true","Lake Elwell ","Shelby","Montana (USA)","48.3173","","The lake has many accesses to the water. Some sandy beach and rocky spots. A good beach is west of the dam and airstrip.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us615","[{:month=>1, :stat=>16}, {:month=>2, :stat=>14}, {:month=>3, :stat=>18}, {:month=>4, :stat=>23}, {:month=>5, :stat=>19}, {:month=>6, :stat=>10}, {:month=>7, :stat=>6}, {:month=>8, :stat=>5}, {:month=>9, :stat=>8}, {:month=>10, :stat=>13}, {:month=>11, :stat=>15}, {:month=>12, :stat=>18}]"
"true","Bynum Reservoir ","Bynum","Montana (USA)","47.9478","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us615","[{:month=>1, :stat=>16}, {:month=>2, :stat=>14}, {:month=>3, :stat=>18}, {:month=>4, :stat=>23}, {:month=>5, :stat=>19}, {:month=>6, :stat=>10}, {:month=>7, :stat=>6}, {:month=>8, :stat=>5}, {:month=>9, :stat=>8}, {:month=>10, :stat=>13}, {:month=>11, :stat=>15}, {:month=>12, :stat=>18}]"
"true","Lake McConaughy ","Ogallala (Nebraska)","Nebraska (USA)","41.2441","","There are miles of wide sandy beach to launch and land. The typical launch spot for kiters is on the north side about 5 miles west of the dam. Look for signs to Seagull Beach after you turn onto Arthur Road, then drive toward the water. You can drive to the south side if the wind is coming from the north. Take advantage of the miles of downwinders that are possible. Watch out for soft sand, you'll need a 4x4 if you drive on the beach, otherwise you'll have to find and pay for a tractor to pull you out. It's an irrigation reservoir, which means no power lines. It's surrounded by corn fields and grazing cattle. Great Western sunsets.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us594","[{:month=>1, :stat=>21}, {:month=>2, :stat=>19}, {:month=>3, :stat=>23}, {:month=>4, :stat=>25}, {:month=>5, :stat=>19}, {:month=>6, :stat=>7}, {:month=>7, :stat=>10}, {:month=>8, :stat=>11}, {:month=>9, :stat=>8}, {:month=>10, :stat=>9}, {:month=>11, :stat=>10}, {:month=>12, :stat=>15}]"
"true","Lake Mohave ","Searchlight","Nevada (USA)","35.4532","","Sandy and rocky beach. Dirty beach, not much space when many people are around then its not a safe launch. Avoid weekends and holidays. Starting at dusk swarms of mosquitoes emerge and stay until the wind starts the following day. Be prepared to experience a dangerous launch on weekends due to crowded cove with tons of motor homes, cars and trucks in your way. Avoid offshore winds.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us327","[{:month=>1, :stat=>50}, {:month=>2, :stat=>43}, {:month=>3, :stat=>37}, {:month=>4, :stat=>40}, {:month=>5, :stat=>38}, {:month=>6, :stat=>34}, {:month=>7, :stat=>26}, {:month=>8, :stat=>23}, {:month=>9, :stat=>22}, {:month=>10, :stat=>36}, {:month=>11, :stat=>39}, {:month=>12, :stat=>45}]"
"true","Lake Mead ","Crawdad Cove","Nevada (USA)","36.1212","","Beach is looking better and better and with the water level rising every day Crawad has it's huge bay again, less rocks and more flat beach. Sand in some areas but pebbles and small stones. Water covered up all the cliff areas so it's a huge flat area now and water is still rising through the summer months. Beach looks great and much safer for kiting. Obstacles weekends, campers, people fishing, etc.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us326","[{:month=>1, :stat=>1}, {:month=>2, :stat=>2}, {:month=>3, :stat=>4}, {:month=>4, :stat=>7}, {:month=>5, :stat=>6}, {:month=>6, :stat=>4}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>2}, {:month=>10, :stat=>3}, {:month=>11, :stat=>1}, {:month=>12, :stat=>2}]"
"true","Washoe Lake ","Carson City, Washoe Valley, New Washoe City","Nevada (USA)","39.276","","Sandy beach with nothing in the near vicinity. It has been proven to be kiteboarder friendly with its wide sandy beaches and absolutely no trees in sight. The lake forms a natural catcher's mitt and will catch anyone that drifts down wind and provide them with a safe and obstacle free landing area once arriving on the beach. The water level in 2006 was higher than it has been recent years, resulting in a very small beach at the North Ramp launch. In March 2007, the water level remains high. With typical W or SW winds, this leaves little margin for error when launching or landing. Washoe Lake State Park has lots of parking and bathroom facilities. Ranger might look you up for a parking fee, so use the drop box at the entrance. There is a friendly segregation of pole-dancers and kiters, as we tend to park right at the park entrance and windsurfers take the northwest part of the lot. There is a friendly bunch of locals so don't be shy with questions.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us264","[{:month=>1, :stat=>4}, {:month=>2, :stat=>6}, {:month=>3, :stat=>9}, {:month=>4, :stat=>10}, {:month=>5, :stat=>8}, {:month=>6, :stat=>5}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>2}, {:month=>10, :stat=>3}, {:month=>11, :stat=>5}, {:month=>12, :stat=>6}]"
"true","Lake Mohave ","Bullhead City, Searchlight","Nevada (USA)","35.414","","Rocky launch yet some spots are sandy. The water level drops in the winter months so there's a huge beach that is exposed. Downwind there is a good long 1/2 mile shoreline to come into just in case of breakdown or learning. Great place to hunker down in the winter and kite the entire winter season there. Awesome place, no crowds. Head there on the weekends during the summer months, beach may be small in the summer, no one there during the late fall and winter/spring.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us327","[{:month=>1, :stat=>50}, {:month=>2, :stat=>43}, {:month=>3, :stat=>37}, {:month=>4, :stat=>40}, {:month=>5, :stat=>38}, {:month=>6, :stat=>34}, {:month=>7, :stat=>26}, {:month=>8, :stat=>23}, {:month=>9, :stat=>22}, {:month=>10, :stat=>36}, {:month=>11, :stat=>39}, {:month=>12, :stat=>45}]"
"true","Lake Mead ","Las Vegas","Nevada (USA)","36.0424","","Boulder Beach is graded over 1 mile of beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us326","[{:month=>1, :stat=>1}, {:month=>2, :stat=>2}, {:month=>3, :stat=>4}, {:month=>4, :stat=>7}, {:month=>5, :stat=>6}, {:month=>6, :stat=>4}, {:month=>7, :stat=>1}, {:month=>8, :stat=>1}, {:month=>9, :stat=>2}, {:month=>10, :stat=>3}, {:month=>11, :stat=>1}, {:month=>12, :stat=>2}]"
"true","Seabrook Beach ","Hampton, Seabrook Beach","New Hampshire (USA)","42.8726","","Super clean white sand beach. Locals take good care of trash, shells, etc. Kiters and windsurfer should do as well. During low tide there is ample room to launch, the spot itself could easily hold 20-30 kiters at low tide.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us200","[{:month=>1, :stat=>78}, {:month=>2, :stat=>76}, {:month=>3, :stat=>73}, {:month=>4, :stat=>70}, {:month=>5, :stat=>62}, {:month=>6, :stat=>58}, {:month=>7, :stat=>50}, {:month=>8, :stat=>48}, {:month=>9, :stat=>54}, {:month=>10, :stat=>68}, {:month=>11, :stat=>72}, {:month=>12, :stat=>77}]"
"true","Sandy Hook ","Highlands","New Jersey (USA)","40.4106","","The beach has an ok size on low tide, but during high tide it can get small. Next to the beach you have rocks, then a road and power lines. So be careful when launching and landing. Beginners should launch and land kites in the water.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us173","[{:month=>1, :stat=>47}, {:month=>2, :stat=>49}, {:month=>3, :stat=>41}, {:month=>4, :stat=>41}, {:month=>5, :stat=>28}, {:month=>6, :stat=>22}, {:month=>7, :stat=>17}, {:month=>8, :stat=>19}, {:month=>9, :stat=>24}, {:month=>10, :stat=>36}, {:month=>11, :stat=>38}, {:month=>12, :stat=>48}]"
"true","Kite Island ","Waretown","New Jersey (USA)","39.7874","","Small island with enough space on low tide, but not much room on high tide. The island has no facilities or people around.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us488","[{:month=>1, :stat=>44}, {:month=>2, :stat=>45}, {:month=>3, :stat=>42}, {:month=>4, :stat=>36}, {:month=>5, :stat=>24}, {:month=>6, :stat=>24}, {:month=>7, :stat=>22}, {:month=>8, :stat=>19}, {:month=>9, :stat=>31}, {:month=>10, :stat=>45}, {:month=>11, :stat=>47}, {:month=>12, :stat=>45}]"
"true","Sandy Hook ","Highlands","New Jersey (USA)","40.4386","","This is not exactly a beach to ride at, but it's a good spot to launch and land for downwinders. Be aware of people fishing from the beach. Don't get into their lines.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us173","[{:month=>1, :stat=>47}, {:month=>2, :stat=>49}, {:month=>3, :stat=>41}, {:month=>4, :stat=>41}, {:month=>5, :stat=>28}, {:month=>6, :stat=>22}, {:month=>7, :stat=>17}, {:month=>8, :stat=>19}, {:month=>9, :stat=>24}, {:month=>10, :stat=>36}, {:month=>11, :stat=>38}, {:month=>12, :stat=>48}]"
"true","Sandy Hook ","Highlands","New Jersey (USA)","40.4201","","Sandy beach around the island. Enough space, just look out for boats and beach goers.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us173","[{:month=>1, :stat=>47}, {:month=>2, :stat=>49}, {:month=>3, :stat=>41}, {:month=>4, :stat=>41}, {:month=>5, :stat=>28}, {:month=>6, :stat=>22}, {:month=>7, :stat=>17}, {:month=>8, :stat=>19}, {:month=>9, :stat=>24}, {:month=>10, :stat=>36}, {:month=>11, :stat=>38}, {:month=>12, :stat=>48}]"
"true","Sandy Hook ","Highlands","New Jersey (USA)","40.4163","","Big sandy beach. Big rocks towards the south, and many beach goers to the North.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us173","[{:month=>1, :stat=>47}, {:month=>2, :stat=>49}, {:month=>3, :stat=>41}, {:month=>4, :stat=>41}, {:month=>5, :stat=>28}, {:month=>6, :stat=>22}, {:month=>7, :stat=>17}, {:month=>8, :stat=>19}, {:month=>9, :stat=>24}, {:month=>10, :stat=>36}, {:month=>11, :stat=>38}, {:month=>12, :stat=>48}]"
"true","Sandy Hook ","Highlands","New Jersey (USA)","40.4483","","Sandy beach. Ok sized on low tide, almost no beach on high tides. Then the beach becomes dangerous for kitesurfers, since you will launch kites next to rocks.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us173","[{:month=>1, :stat=>47}, {:month=>2, :stat=>49}, {:month=>3, :stat=>41}, {:month=>4, :stat=>41}, {:month=>5, :stat=>28}, {:month=>6, :stat=>22}, {:month=>7, :stat=>17}, {:month=>8, :stat=>19}, {:month=>9, :stat=>24}, {:month=>10, :stat=>36}, {:month=>11, :stat=>38}, {:month=>12, :stat=>48}]"
"true","Long Beach Island ","Harvey Cedars","New Jersey (USA)","39.6872","","The most common kite beach on Long Beach Island. There's plenty of room to rig and launch.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us491","[{:month=>1, :stat=>24}, {:month=>2, :stat=>24}, {:month=>3, :stat=>26}, {:month=>4, :stat=>25}, {:month=>5, :stat=>19}, {:month=>6, :stat=>18}, {:month=>7, :stat=>15}, {:month=>8, :stat=>13}, {:month=>9, :stat=>21}, {:month=>10, :stat=>25}, {:month=>11, :stat=>25}, {:month=>12, :stat=>27}]"
